Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
414,20.0,0.0,0.0,465.0,14.0,27.0,14616.0,0.1,-3902.610878755092,0.0,0.0,2786.430829524994,,,,,,,,,,,,,,,,,,,,,-1422.5946343982146,1354.295957625916,0.007972055930055972,-3871.940833352213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,20.0,0.0,0.0,489.0,15.0,24.0,14640.0,0.1,-3541.9425571183424,0.0,0.0,2789.035402774811,,,,,,,,,,,,,,,,,,,,,-1457.536359812242,1278.7550224893414,0.006979034965020993,-3513.986142782272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,20.0,0.0,0.0,518.0,16.0,29.0,14669.0,0.1,-3886.9103486306003,0.0,0.0,2791.9391322135925,,,,,,,,,,,,,,,,,,,,,-1782.452162513168,1338.8340296159165,0.005985019985005999,-3842.901195407339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,20.0,0.0,0.0,543.0,17.0,25.0,14694.0,0.1,-1440.56592891711,0.0,0.0,2794.575340986252,,,,,,,,,,,,,,,,,,,,,-676.92856116881,519.3929922114377,0.005985019985005999,-1426.4942769475076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,20.0,0.0,0.0,572.0,18.0,29.0,14723.0,0.1,-1279.6066351203183,0.0,0.0,2797.7337517738342,,,,,,,,,,,,,,,,,,,,,-608.7255334758215,467.9254808668301,0.006979034965020993,-1264.4812927537341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,20.0,0.0,0.0,601.0,19.0,29.0,14752.0,0.1,-1399.5616137497034,0.0,0.0,2800.6388323307037,,,,,,,,,,,,,,,,,,,,,-664.5622833427373,508.10514726251205,0.006979034965020993,-1383.0540325438192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,20.0,0.0,0.0,629.0,20.0,28.0,14780.0,0.1,-1299.6006974134796,0.0,0.0,2803.5083270072937,,,,,,,,,,,,,,,,,,,,,-586.2657861989343,482.0456788901957,0.007972055930055972,-1285.75548060564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,21.0,0.0,0.0,25.0,1.0,25.0,14805.0,0.1,-1154.3032109442402,0.0,0.0,2864.8118331432343,,,,,,,,,,,,,,,,,,,,,-537.2515834538649,431.4300259934533,0.006979034965020993,-1143.1570923855718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,21.0,0.0,0.0,58.0,2.0,33.0,14838.0,0.1,-1514.5554601085578,0.0,0.0,2868.1251108646393,,,,,,,,,,,,,,,,,,,,,-753.5695558185448,534.1020328141702,0.006979034965020993,-1492.671515125281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,21.0,0.0,0.0,97.0,3.0,39.0,14877.0,0.1,-559.4035584034775,0.0,0.0,2871.9509375095367,,,,,,,,,,,,,,,,,,,,,-167.3628496640155,175.9305298863971,0.008964083874125915,-553.9838209246088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,21.0,0.0,0.0,123.0,4.0,26.0,14903.0,0.1,-320.4751316421136,0.0,0.0,2874.5828671455383,,,,,,,,,,,,,,,,,,,,,-166.55429855387715,132.7985394959069,0.007972055930055972,-319.3120884204387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,21.0,0.0,0.0,147.0,5.0,24.0,14927.0,0.1,-885.650016168748,0.0,0.0,2877.3292832374573,,,,,,,,,,,,,,,,,,,,,-287.1610127405656,305.89953752153497,0.006979034965020993,-880.5183079605877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,21.0,0.0,0.0,181.0,6.0,34.0,14961.0,0.1,-3217.433051682451,0.0,0.0,2880.808559656143,,,,,,,,,,,,,,,,,,,,,-1244.9849355176461,1123.8470158808846,0.007972055930055972,-3181.463309029602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,21.0,0.0,0.0,205.0,7.0,24.0,14985.0,0.1,-3083.553649900745,0.0,0.0,2883.29234457016,,,,,,,,,,,,,,,,,,,,,-1148.7257901689302,1083.1097467895127,0.006979034965020993,-3062.105379590494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,21.0,0.0,0.0,228.0,8.0,23.0,15008.0,0.1,-3581.1551426638794,0.0,0.0,2885.8088748455048,,,,,,,,,,,,,,,,,,,,,-1394.6582843242238,1257.2670878296126,0.005985019985005999,-3556.1868195767584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,21.0,0.0,0.0,255.0,9.0,27.0,15035.0,0.1,-3287.2747496451807,0.0,0.0,2888.8951494693756,,,,,,,,,,,,,,,,,,,,,-1133.075339496438,1146.0244402288356,0.008964083874125915,-3263.204861997912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,21.0,0.0,0.0,287.0,10.0,32.0,15067.0,0.1,-4852.964676286097,0.0,0.0,2892.071805715561,,,,,,,,,,,,,,,,,,,,,-1933.3536307560323,1709.259723983426,0.008964083874125915,-4800.693947302563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,21.0,0.0,0.0,310.0,11.0,23.0,15090.0,0.1,-2079.0313405598035,0.0,0.0,2894.5178339481354,,,,,,,,,,,,,,,,,,,,,-803.2100281831003,712.3690534684135,0.004990009995001,-2064.6848148564914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,21.0,0.0,0.0,335.0,12.0,25.0,15115.0,0.1,-2394.6887000819465,0.0,0.0,2897.168623685837,,,,,,,,,,,,,,,,,,,,,-899.3347425570734,835.5453464396621,0.006979034965020993,-2376.9568682977483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,21.0,0.0,0.0,362.0,13.0,27.0,15142.0,0.1,-4197.145187241411,0.0,0.0,2900.005443096161,,,,,,,,,,,,,,,,,,,,,-1636.4093735188555,1458.1031622176051,0.006979034965020993,-4161.280533943757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,21.0,0.0,0.0,391.0,14.0,29.0,15171.0,0.1,-4021.8074369050196,0.0,0.0,2903.251272201538,,,,,,,,,,,,,,,,,,,,,-1387.1492098055733,1402.2585710626402,0.00995511979025179,-3989.555230726884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,21.0,0.0,0.0,416.0,15.0,25.0,15196.0,0.1,-3744.5900667674014,0.0,0.0,2905.9196915626526,,,,,,,,,,,,,,,,,,,,,-1548.424711845039,1341.45351988875,0.006979034965020993,-3713.3023403496372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,21.0,0.0,0.0,456.0,16.0,40.0,15236.0,0.1,-4341.7622295846795,0.0,0.0,2909.966721534729,,,,,,,,,,,,,,,,,,,,,-1589.2494634808413,1542.7581169887435,0.013909363000998999,-4286.761487258479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,21.0,0.0,0.0,480.0,17.0,24.0,15260.0,0.1,-1346.9719985116026,0.0,0.0,2912.4825308322906,,,,,,,,,,,,,,,,,,,,,-598.5386388363718,500.92503138695224,0.006979034965020993,-1335.2762884802012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,21.0,0.0,0.0,509.0,18.0,29.0,15289.0,0.1,-1190.0923064940687,0.0,0.0,2915.5100274086,,,,,,,,,,,,,,,,,,,,,-587.6764771021747,433.6136008046618,0.006979034965020993,-1175.399311882559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,21.0,0.0,0.0,540.0,19.0,31.0,15320.0,0.1,-1350.1814879878216,0.0,0.0,2918.9161705970764,,,,,,,,,,,,,,,,,,,,,-625.6456151014361,489.25689044540997,0.007972055930055972,-1333.4520445567455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,21.0,0.0,0.0,567.0,20.0,27.0,15347.0,0.1,-1232.1722306353595,0.0,0.0,2921.7042784690857,,,,,,,,,,,,,,,,,,,,,-553.6938167671224,461.8167434416552,0.007972055930055972,-1219.6605991202885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,22.0,0.0,0.0,26.0,1.0,26.0,15373.0,0.1,-1187.7562718983695,0.0,0.0,2977.4559922218323,,,,,,,,,,,,,,,,,,,,,-530.1764669871827,448.18065914811393,0.007972055930055972,-1176.3231537410304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,22.0,0.0,0.0,69.0,2.0,43.0,15416.0,0.1,-1923.5849057593794,0.0,0.0,2981.633770465851,,,,,,,,,,,,,,,,,,,,,-1075.3386800184805,652.0682699352585,0.006979034965020993,-1881.1056727584287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,22.0,0.0,0.0,99.0,3.0,30.0,15446.0,0.1,-1357.1155232839362,0.0,0.0,2984.9880125522614,,,,,,,,,,,,,,,,,,,,,-623.0115309625095,495.80207771922704,0.007972055930055972,-1341.1060483457034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,22.0,0.0,0.0,125.0,4.0,26.0,15472.0,0.1,-197.78660035077007,0.0,0.0,2987.6415803432465,,,,,,,,,,,,,,,,,,,,,-125.92767391137605,82.47322022927395,0.005985019985005999,-201.58766119736498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,22.0,0.0,0.0,153.0,5.0,28.0,15500.0,0.1,-997.8668330603555,0.0,0.0,2990.6909317970276,,,,,,,,,,,,,,,,,,,,,-304.20170443822184,338.7019711633211,0.008964083874125915,-991.3308557166628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,22.0,0.0,0.0,183.0,6.0,30.0,15530.0,0.1,-2639.3690678703197,0.0,0.0,2993.7641355991364,,,,,,,,,,,,,,,,,,,,,-983.6398222894281,943.572212115574,0.007972055930055972,-2615.087432980166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,22.0,0.0,0.0,208.0,7.0,25.0,15555.0,0.1,-3396.570267316494,0.0,0.0,2996.597496032715,,,,,,,,,,,,,,,,,,,,,-1292.7369762667029,1190.8866422416793,0.006979034965020993,-3370.990452825025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,22.0,0.0,0.0,235.0,8.0,27.0,15582.0,0.1,-4098.312504671836,0.0,0.0,2999.311653614044,,,,,,,,,,,,,,,,,,,,,-1513.5699949574557,1435.1210187341896,0.007972055930055972,-4065.573195626044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,22.0,0.0,0.0,262.0,9.0,27.0,15609.0,0.1,-4181.856020474274,0.0,0.0,3002.097576379776,,,,,,,,,,,,,,,,,,,,,-1728.1766286941158,1416.0117913677798,0.004990009995001,-4143.478064149769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,22.0,0.0,0.0,292.0,10.0,30.0,15639.0,0.1,-3665.245945638803,0.0,0.0,3005.3213250637054,,,,,,,,,,,,,,,,,,,,,-1354.899525300553,1258.669528611977,0.007972055930055972,-3631.8590461129666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,22.0,0.0,0.0,319.0,11.0,27.0,15666.0,0.1,-2325.3750775097733,0.0,0.0,3008.0466437339783,,,,,,,,,,,,,,,,,,,,,-858.1071956886278,792.6326817375204,0.006979034965020993,-2306.817511431533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,22.0,0.0,0.0,346.0,12.0,27.0,15693.0,0.1,-2828.4768722876643,0.0,0.0,3011.0584547519684,,,,,,,,,,,,,,,,,,,,,-1099.057182495821,983.4468465922382,0.006979034965020993,-2804.408340633205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,22.0,0.0,0.0,378.0,13.0,32.0,15725.0,0.1,-5010.45229179048,0.0,0.0,3014.240958929062,,,,,,,,,,,,,,,,,,,,,-1870.4984068607014,1736.7723817563735,0.008964083874125915,-4960.512407072678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,22.0,0.0,0.0,417.0,14.0,39.0,15764.0,0.1,-6351.248949618972,0.0,0.0,3018.1075587272644,,,,,,,,,,,,,,,,,,,,,-2467.6620294788727,2136.198051513288,0.00995511979025179,-6267.538940811982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,22.0,0.0,0.0,445.0,15.0,28.0,15792.0,0.1,-3876.822659623846,0.0,0.0,3021.0190300941467,,,,,,,,,,,,,,,,,,,,,-1501.9379225617142,1393.6522211056638,0.008964083874125915,-3842.449454251169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,22.0,0.0,0.0,475.0,16.0,30.0,15822.0,0.1,-3629.863287472196,0.0,0.0,3024.0614759922028,,,,,,,,,,,,,,,,,,,,,-1466.0460214452182,1301.2584058027098,0.008964083874125915,-3593.0644426496983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,22.0,0.0,0.0,502.0,17.0,27.0,15849.0,0.1,-1526.1430788923406,0.0,0.0,3027.029014825821,,,,,,,,,,,,,,,,,,,,,-730.897388494999,543.7050559554452,0.005985019985005999,-1509.4261923615063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,22.0,0.0,0.0,538.0,18.0,36.0,15885.0,0.1,-1417.9535892371057,0.0,0.0,3030.5850512981415,,,,,,,,,,,,,,,,,,,,,-632.9069764370495,519.0000525798192,0.00995511979025179,-1397.9634670560167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,22.0,0.0,0.0,574.0,19.0,36.0,15921.0,0.1,-504.868533243345,0.0,0.0,3034.1535983085632,,,,,,,,,,,,,,,,,,,,,-136.63765710689552,159.31496609322053,0.9053129336336391,-500.9509785937055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,22.0,0.0,0.0,627.0,20.0,53.0,15974.0,0.1,-2246.5048919755877,0.0,0.0,3039.105362892151,,,,,,,,,,,,,,,,,,,,,-1276.7704330954439,707.5830241195213,0.006979034965020993,-2183.200276374002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,23.0,0.0,0.0,26.0,1.0,26.0,16000.0,0.1,-1100.8668908653858,0.0,0.0,3100.2899651527405,,,,,,,,,,,,,,,,,,,,,-468.376684805932,419.8670699240008,0.008964083874125915,-1090.8697456820491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,23.0,0.0,0.0,61.0,2.0,35.0,16035.0,0.1,-1600.216254550271,0.0,0.0,3103.7779536247253,,,,,,,,,,,,,,,,,,,,,-765.4706951563751,569.6431937044292,0.007972055930055972,-1576.5763563561538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,23.0,0.0,0.0,98.0,3.0,37.0,16072.0,0.1,-246.24125648352887,0.0,0.0,3107.380880832672,,,,,,,,,,,,,,,,,,,,,-35.80794033025465,70.53429460636167,2.9242415811268145,-245.40693114667178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,23.0,0.0,0.0,124.0,4.0,26.0,16098.0,0.1,-279.85551590760497,0.0,0.0,3110.2414195537567,,,,,,,,,,,,,,,,,,,,,-149.93422928628587,113.62275261774006,0.006979034965020993,-278.54274185973446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,23.0,0.0,0.0,162.0,5.0,38.0,16136.0,0.1,-865.7477703704958,0.0,0.0,3114.0205507278442,,,,,,,,,,,,,,,,,,,,,-188.14755658159106,273.41254493803615,0.01981113517046532,-860.3179387800163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,23.0,0.0,0.0,190.0,6.0,28.0,16164.0,0.1,-1950.1072463571925,0.0,0.0,3116.936560869217,,,,,,,,,,,,,,,,,,,,,-653.4872797196947,705.9345523882743,0.00995511979025179,-1935.679024895807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,23.0,0.0,0.0,214.0,7.0,24.0,16188.0,0.1,-3104.543345027903,0.0,0.0,3119.6571760177612,,,,,,,,,,,,,,,,,,,,,-1168.896952853731,1089.5958749576987,0.006979034965020993,-3082.652039586548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,23.0,0.0,0.0,239.0,8.0,25.0,16213.0,0.1,-3857.412621227746,0.0,0.0,3122.27875828743,,,,,,,,,,,,,,,,,,,,,-1460.4298398169196,1354.3982766051472,0.006979034965020993,-3828.555156991151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,23.0,0.0,0.0,266.0,9.0,27.0,16240.0,0.1,-3720.80224007208,0.0,0.0,3125.080211877823,,,,,,,,,,,,,,,,,,,,,-1404.5723859772615,1285.7474334503265,0.006979034965020993,-3690.2556066083066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,23.0,0.0,0.0,293.0,10.0,27.0,16267.0,0.1,-3274.1953239661125,0.0,0.0,3128.0801458358765,,,,,,,,,,,,,,,,,,,,,-1231.5305860714914,1128.1192220441812,0.006979034965020993,-3247.4356219504634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,23.0,0.0,0.0,322.0,11.0,29.0,16296.0,0.1,-2494.4452330341373,0.0,0.0,3131.2340364456177,,,,,,,,,,,,,,,,,,,,,-890.5580489374081,850.2153117353276,0.007972055930055972,-2473.5637034581673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,23.0,0.0,0.0,346.0,12.0,24.0,16320.0,0.1,-2089.4495859805234,0.0,0.0,3133.869525194168,,,,,,,,,,,,,,,,,,,,,-753.6313915450831,726.6726915227082,0.006979034965020993,-2075.5113798317266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,23.0,0.0,0.0,371.0,13.0,25.0,16345.0,0.1,-3728.606516278671,0.0,0.0,3136.6168744564056,,,,,,,,,,,,,,,,,,,,,-1419.6715649458592,1308.1441391054052,0.006979034965020993,-3700.5120507444644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,23.0,0.0,0.0,409.0,14.0,38.0,16383.0,0.1,-6107.5163803060395,0.0,0.0,3140.328111410141,,,,,,,,,,,,,,,,,,,,,-2310.7527953050135,2058.9471586246254,0.00995511979025179,-6031.765272864909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,23.0,0.0,0.0,438.0,15.0,29.0,16412.0,0.1,-4177.91702699339,0.0,0.0,3143.249150276184,,,,,,,,,,,,,,,,,,,,,-1696.1064640787492,1476.2953900877324,0.007972055930055972,-4136.999802139585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,23.0,0.0,0.0,465.0,16.0,27.0,16439.0,0.1,-3420.5367090306772,0.0,0.0,3146.2783527374268,,,,,,,,,,,,,,,,,,,,,-1475.4137977930634,1215.767075265846,0.006979034965020993,-3387.472093204582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,23.0,0.0,0.0,491.0,17.0,26.0,16465.0,0.1,-1375.7871441769348,0.0,0.0,3148.9837980270386,,,,,,,,,,,,,,,,,,,,,-624.3133788186461,501.84496677234705,0.006979034965020993,-1362.2781904303197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,23.0,0.0,0.0,520.0,18.0,29.0,16494.0,0.1,-1191.7051044843586,0.0,0.0,3151.875567674637,,,,,,,,,,,,,,,,,,,,,-533.6023719416628,451.686238220882,0.008964083874125915,-1178.5866303721643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,23.0,0.0,0.0,559.0,19.0,39.0,16533.0,0.1,-1739.1195228372715,0.0,0.0,3155.7056698799133,,,,,,,,,,,,,,,,,,,,,-918.309921032381,571.1438489036489,0.005985019985005999,-1706.717163526899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,23.0,0.0,0.0,580.0,20.0,21.0,16554.0,0.1,-1017.7255214736444,0.0,0.0,3157.9389197826385,,,,,,,,,,,,,,,,,,,,,-479.403745090945,386.02670073137097,0.005985019985005999,-1009.6763859221932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,24.0,0.0,0.0,31.0,1.0,31.0,16585.0,0.1,-1442.6969163464125,0.0,0.0,3220.0282390117645,,,,,,,,,,,,,,,,,,,,,-677.3865107919642,529.3664928059358,0.007972055930055972,-1424.5456011685974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,24.0,0.0,0.0,87.0,2.0,56.0,16641.0,0.1,-2290.496568852417,0.0,0.0,3225.443475484848,,,,,,,,,,,,,,,,,,,,,-1224.6740630746065,704.0839308343477,0.006979034965020993,-2226.365325606128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,24.0,0.0,0.0,123.0,3.0,36.0,16677.0,0.1,-327.38540818280967,0.0,0.0,3229.0377304553986,,,,,,,,,,,,,,,,,,,,,-73.13527892596177,98.5024028333827,2.6199459950977246,-325.40301877600785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,24.0,0.0,0.0,153.0,4.0,30.0,16707.0,0.1,-41.30227902381157,0.0,0.0,3232.0922672748566,,,,,,,,,,,,,,,,,,,,,-34.7495214044548,20.523261596785467,0.006979034965020993,-53.844827608517356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,24.0,0.0,0.0,177.0,5.0,24.0,16731.0,0.1,-784.8137250145589,0.0,0.0,3234.6211774349213,,,,,,,,,,,,,,,,,,,,,-236.4708357662134,269.722275881838,0.007972055930055972,-780.6990423418112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,24.0,0.0,0.0,205.0,6.0,28.0,16759.0,0.1,-2427.833792002732,0.0,0.0,3237.4755125045776,,,,,,,,,,,,,,,,,,,,,-918.5064404210398,871.0078240290565,0.006979034965020993,-2406.9270588616087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,24.0,0.0,0.0,230.0,7.0,25.0,16784.0,0.1,-3616.6058116611357,0.0,0.0,3240.2460763454437,,,,,,,,,,,,,,,,,,,,,-1443.3779525128357,1256.497568954666,0.005985019985005999,-3587.693161478112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,24.0,0.0,0.0,254.0,8.0,24.0,16808.0,0.1,-3638.523903895808,0.0,0.0,3242.9174835681915,,,,,,,,,,,,,,,,,,,,,-1366.1156849715023,1285.33837136182,0.006979034965020993,-3612.959433363787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,24.0,0.0,0.0,281.0,9.0,27.0,16835.0,0.1,-3732.017490311397,0.0,0.0,3245.6668021678925,,,,,,,,,,,,,,,,,,,,,-1411.6679646967893,1289.1794926345112,0.006979034965020993,-3701.301356676582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,24.0,0.0,0.0,337.0,10.0,56.0,16891.0,0.1,-7846.996897875383,0.0,0.0,3250.9788208007812,,,,,,,,,,,,,,,,,,,,,-2927.8823134882905,2551.130683167633,0.010945164670461537,-7698.42463917375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,24.0,0.0,0.0,368.0,11.0,31.0,16922.0,0.1,-2801.4616782439257,0.0,0.0,3254.0866734981537,,,,,,,,,,,,,,,,,,,,,-1021.4621302215118,945.7120881780278,0.007972055930055972,-2775.344265393583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,24.0,0.0,0.0,395.0,12.0,27.0,16949.0,0.1,-2751.967521750521,0.0,0.0,3257.0667378902435,,,,,,,,,,,,,,,,,,,,,-1057.128915124695,953.0918176400359,0.006979034965020993,-2728.8800723066975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,24.0,0.0,0.0,457.0,13.0,62.0,17011.0,0.1,-12489.602353326676,0.0,0.0,3262.7824153900146,,,,,,,,,,,,,,,,,,,,,-5300.166248440805,4028.2336942598617,0.008964083874125915,-12185.350561696183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,24.0,0.0,0.0,484.0,14.0,27.0,17038.0,0.1,-3487.546337423634,0.0,0.0,3265.579247713089,,,,,,,,,,,,,,,,,,,,,-1158.1667160020718,1221.6601962324507,0.00995511979025179,-3463.198770433677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,24.0,0.0,0.0,511.0,15.0,27.0,17065.0,0.1,-3871.678576727713,0.0,0.0,3268.3346104621887,,,,,,,,,,,,,,,,,,,,,-1538.7434791375374,1384.9617305942954,0.007972055930055972,-3837.8042735337967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,24.0,0.0,0.0,538.0,16.0,27.0,17092.0,0.1,-3266.308024479841,0.0,0.0,3271.180599927902,,,,,,,,,,,,,,,,,,,,,-1338.411222811389,1176.4249599353939,0.007972055930055972,-3236.6409667564817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,24.0,0.0,0.0,562.0,17.0,24.0,17116.0,0.1,-1216.3679440266653,0.0,0.0,3273.9571137428284,,,,,,,,,,,,,,,,,,,,,-543.4196648060839,449.38212340345507,0.006979034965020993,-1205.7361386124048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,24.0,0.0,0.0,588.0,18.0,26.0,17142.0,0.1,-1079.5788858016517,0.0,0.0,3276.7328221797943,,,,,,,,,,,,,,,,,,,,,-488.55795079988246,410.55544553235717,0.007972055930055972,-1069.0133367409994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,24.0,0.0,0.0,622.0,19.0,34.0,17176.0,0.1,-1533.4545660379124,0.0,0.0,3280.138263463974,,,,,,,,,,,,,,,,,,,,,-753.203189607534,533.4436185385013,0.006979034965020993,-1510.8658784823424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
